,Symbol,Sector,Date,Quarter,Intraday,SurpriseVal,Volume,Q
4169,DE,Capital Goods,2009-11-25,Q4/2009,0.0381208547806,0.066,14676821.0,2009-Q4
4170,DE,Capital Goods,2010-02-17,Q1/2010,-0.0209732716626,0.379,17462832.0,2010-Q1
4171,DE,Capital Goods,2010-05-19,Q2/2010,-0.0094164704527,0.494,11728889.0,2010-Q2
4172,DE,Capital Goods,2010-08-18,Q3/2010,-0.0165326623599,0.219,9490239.0,2010-Q3
4173,DE,Capital Goods,2010-11-24,Q4/2010,-0.000392347280212,0.1,8331452.0,2010-Q4
4174,DE,Capital Goods,2011-02-16,Q1/2011,-0.0157410234871,0.211,12283797.0,2011-Q1
4175,DE,Capital Goods,2011-05-18,Q2/2011,0.00523223871539,0.058,12494525.0,2011-Q2
4176,DE,Capital Goods,2011-08-17,Q3/2011,0.011182197576,0.02,11293938.0,2011-Q3
4177,DE,Capital Goods,2011-11-23,Q4/2011,-0.0101916829915,0.138,11649716.0,2011-Q4
4178,DE,Capital Goods,2012-02-15,Q1/2012,-0.0322846943594,0.062,11049252.0,2012-Q1
4179,DE,Capital Goods,2012-05-16,Q2/2012,-0.0290230399487,0.081,8047966.0,2012-Q2
4180,DE,Capital Goods,2012-08-15,Q3/2012,-0.0155041156967,-0.342,18220371.0,2012-Q3
4181,DE,Capital Goods,2012-11-21,Q4/2012,-0.00385344414589,-0.132,10240308.0,2012-Q4
4182,DE,Capital Goods,2013-05-15,Q2/2013,0.00280206231787,0.04,10775144.0,2013-Q2
4183,DF,Consumer Non-Durables,1998-04-30,Q1/1998,0.0419373115024,0.072,12397700.9,1998-Q1
4184,DF,Consumer Non-Durables,1998-08-05,Q2/1998,-0.0362375997963,0.01,4484045.76,1998-Q2
4185,DF,Consumer Non-Durables,1998-10-29,Q3/1998,0.0524001342732,0.005,9008145.02,1998-Q3
4186,DF,Consumer Non-Durables,1999-05-05,Q1/1999,-0.00361763332681,0.016,3809597.12,1999-Q1
4187,DF,Consumer Non-Durables,1999-08-05,Q2/1999,0.0289462955413,0.011,5113022.74,1999-Q2
4188,DF,Consumer Non-Durables,1999-11-04,Q3/1999,-0.0228165406197,0.003,12353314.58,1999-Q3
4189,DF,Consumer Non-Durables,2000-05-04,Q1/2000,0.0386329149218,0.001,3454512.04,2000-Q1
4190,DF,Consumer Non-Durables,2000-08-03,Q2/2000,0.029808470159,0.022,7090895.82,2000-Q2
4191,DF,Consumer Non-Durables,2001-02-15,Q4/2000,-0.00806561736783,0.007,8393240.78,2000-Q4
4192,DF,Consumer Non-Durables,2001-08-07,Q2/2001,-0.00205588943524,0.001,5861086.42,2001-Q2
4193,DF,Consumer Non-Durables,2001-11-07,Q3/2001,-0.0163988432959,0.0,6839616.0,2001-Q3
4194,DF,Consumer Non-Durables,2002-05-08,Q1/2002,0.0281380562582,0.034,4528278.0,2002-Q1
4195,DF,Consumer Non-Durables,2002-08-08,Q2/2002,0.0289886543393,0.105,8905681.0,2002-Q2
4196,DF,Consumer Non-Durables,2002-11-07,Q3/2002,-0.0229814584444,0.025,20766550.125,2002-Q3
4197,DF,Consumer Non-Durables,2003-02-13,Q4/2002,0.0360522327638,-0.003,12614586.0,2002-Q4
4198,DF,Consumer Non-Durables,2003-05-08,Q1/2003,-0.0222778673295,0.01,9712187.0,2003-Q1
4199,DF,Consumer Non-Durables,2003-08-07,Q2/2003,0.0234439749011,-0.004,24269462.0,2003-Q2
4200,DF,Consumer Non-Durables,2004-05-04,Q1/2004,0.0611043145296,0.002,8689854.203,2004-Q1
4201,DF,Consumer Non-Durables,2004-08-04,Q2/2004,-0.0232071633695,-0.071,6741766.0,2004-Q2
4202,DF,Consumer Non-Durables,2004-11-03,Q3/2004,-0.0109717070456,0.014,8039410.0,2004-Q3
4203,DF,Consumer Non-Durables,2005-02-10,Q4/2004,0.0140304350027,-0.206,4375256.0,2004-Q4
4204,DF,Consumer Non-Durables,2005-05-04,Q1/2005,0.027811766926,0.11,8006224.0,2005-Q1
4205,DF,Consumer Non-Durables,2005-08-03,Q2/2005,-0.00254433039824,0.01,5513219.0,2005-Q2
4206,DF,Consumer Non-Durables,2005-11-02,Q3/2005,0.0555671338509,-0.011,5607106.0,2005-Q3
4207,DF,Consumer Non-Durables,2006-02-08,Q4/2005,0.00366666398047,0.01,2845187.0,2005-Q4
4208,DF,Consumer Non-Durables,2006-05-03,Q1/2006,-0.0480750207732,-0.017,7422922.38,2006-Q1
4209,DF,Consumer Non-Durables,2006-08-02,Q2/2006,-0.00317946878414,0.012,3583862.172,2006-Q2
4210,DF,Consumer Non-Durables,2006-11-07,Q3/2006,-0.0399966963495,0.016,11902742.0,2006-Q3
4211,DF,Consumer Non-Durables,2007-02-07,Q4/2006,0.00963765250791,0.016,13066681.0,2006-Q4
4212,DF,Consumer Non-Durables,2007-08-07,Q2/2007,-0.0171911314421,-0.005,15080262.372,2007-Q2
4213,DF,Consumer Non-Durables,2008-02-13,Q4/2007,0.031597839405,-0.061,17850183.0,2007-Q4
4214,DF,Consumer Non-Durables,2008-04-30,Q1/2008,0.0121845162353,0.096,10491210.0,2008-Q1
4215,DF,Consumer Non-Durables,2008-08-06,Q2/2008,0.0909075797527,0.017,9140340.0,2008-Q2
4216,DF,Consumer Non-Durables,2008-11-04,Q3/2008,-0.082914803845,-0.05,24967733.0,2008-Q3
4217,DF,Consumer Non-Durables,2009-02-11,Q4/2008,0.00358981437349,0.139,15072200.0,2008-Q4
4218,DF,Consumer Non-Durables,2009-05-01,Q1/2009,-0.0459372734423,0.201,16103964.0,2009-Q1
4219,DF,Consumer Non-Durables,2009-08-05,Q2/2009,-0.0449381264843,0.011,20949574.0,2009-Q2
4220,DF,Consumer Non-Durables,2010-02-10,Q4/2009,-0.0750456093174,-0.13,38581584.0,2009-Q4
4221,DF,Consumer Non-Durables,2010-05-10,Q1/2010,-0.173260845335,-0.096,93826229.0,2010-Q1
4222,DF,Consumer Non-Durables,2010-08-03,Q2/2010,-0.0530508811756,0.089,15788355.0,2010-Q2
4223,DF,Consumer Non-Durables,2010-11-09,Q3/2010,-0.0229639197035,-0.154,59928568.0,2010-Q3
4224,DF,Consumer Non-Durables,2011-02-16,Q4/2010,0.136164978491,0.014,45350682.0,2010-Q4
4225,DF,Consumer Non-Durables,2012-02-15,Q4/2011,0.00925893147931,0.076,23440355.0,2011-Q4
4226,DF,Consumer Non-Durables,2012-08-07,Q2/2012,0.0105875100601,0.097,10373785.0,2012-Q2
4227,DF,Consumer Non-Durables,2013-05-09,Q1/2013,-0.0195583965249,0.049,8373925.0,2013-Q1
4228,DFS,Finance,2007-07-12,Q2/2007,0.0296978620056,0.04,10522625.104,2007-Q2
4229,DFS,Finance,2007-09-25,Q3/2007,-0.0211160296656,0.034,9483779.064,2007-Q3
4230,DFS,Finance,2007-12-20,Q4/2007,-0.0490803186215,0.086,7455987.678,2007-Q4
4231,DFS,Finance,2008-03-19,Q1/2008,-0.107391326109,0.097,8931729.21,2008-Q1
4232,DFS,Finance,2008-06-26,Q2/2008,-0.066567368524,0.049,10639382.02,2008-Q2
4233,DFS,Finance,2008-09-25,Q3/2008,-0.0477688132214,0.015,4049642.712,2008-Q3
4234,DFS,Finance,2008-12-18,Q4/2008,-0.0159744731328,-0.285,10870796.745,2008-Q4
4235,DFS,Finance,2009-03-19,Q1/2009,-0.183938055374,-0.207,13139836.629,2009-Q1
4236,DFS,Finance,2009-06-18,Q2/2009,-0.0363831592314,0.093,10982832.852,2009-Q2
4237,DFS,Finance,2009-09-17,Q3/2009,0.0032213467914,0.618,18569838.19,2009-Q3
4238,DFS,Finance,2009-12-17,Q4/2009,-0.0886896402722,-0.042,17416127.124,2009-Q4
4239,DFS,Finance,2010-03-16,Q1/2010,-0.00391110510673,-0.236,5466319.618,2010-Q1
4240,DFS,Finance,2010-06-24,Q2/2010,-0.0160793605936,0.22,13368984.335,2010-Q2
4241,DFS,Finance,2010-09-20,Q3/2010,0.00186377716937,0.095,11067472.685,2010-Q3
4242,DFS,Finance,2010-12-16,Q4/2010,0.00380185494634,0.198,12830498.563,2010-Q4
4243,DFS,Finance,2011-03-22,Q1/2011,-0.0180794457821,0.24,7523504.358,2011-Q1
4244,DFS,Finance,2011-06-23,Q2/2011,0.000836968104612,0.336,12318663.133,2011-Q2
4245,DFS,Finance,2011-09-22,Q3/2011,-0.0394396929611,0.224,11405812.64,2011-Q3
4246,DFS,Finance,2011-12-15,Q4/2011,-0.0521749014853,0.031,10188765.922,2011-Q4
4247,DFS,Finance,2012-03-21,Q1/2012,-0.0106263215132,0.24,6802062.84,2012-Q1
4248,DFS,Finance,2012-06-19,Q2/2012,0.0335370435305,-0.004,9620319.028,2012-Q2
4249,DFS,Finance,2012-09-27,Q3/2012,0.0376463161357,0.177,8403615.415,2012-Q3
4250,DFS,Finance,2012-12-20,Q4/2012,-0.00285470197805,-0.055,16061850.82,2012-Q4
4251,DFS,Finance,2013-04-23,Q1/2013,-0.0168601023058,0.205,8224637.82,2013-Q1
4252,DFS,Finance,2013-07-23,Q2/2013,-0.00549233062688,0.047,3179399.0,2013-Q2
4253,DG,Consumer Services,2009-12-10,Q3/2010,-0.0407751312071,-0.008,787936.0,2010-Q3
4254,DG,Consumer Services,2010-06-08,Q1/2011,-0.0191103789127,0.076,3111224.0,2011-Q1
4255,DG,Consumer Services,2010-08-31,Q2/2011,-0.00909421607857,0.036,2066930.0,2011-Q2
4256,DG,Consumer Services,2010-12-06,Q3/2011,-0.0303694427051,0.039,4301239.0,2011-Q3
4257,DG,Consumer Services,2011-03-22,Q4/2011,-0.0311320754717,0.065,4084309.0,2011-Q4
4258,DG,Consumer Services,2011-06-01,Q1/2012,-0.0314024390244,-0.018,6718149.0,2012-Q1
4259,DG,Consumer Services,2011-08-30,Q2/2012,0.018771331058,0.041,4326260.0,2012-Q2
4260,DG,Consumer Services,2011-12-05,Q3/2012,-0.0114690092728,0.027,3709613.0,2012-Q3
4261,DG,Consumer Services,2012-03-22,Q4/2012,0.00588491717524,0.053,3296341.0,2012-Q4
4262,DG,Consumer Services,2012-06-04,Q1/2013,-0.0108450992429,0.029,4451375.0,2013-Q1
4263,DG,Consumer Services,2012-09-05,Q2/2013,-0.0216558068225,0.05,5319975.0,2013-Q2
4264,DG,Consumer Services,2012-12-11,Q3/2013,-0.0584756898817,0.031,27350577.0,2013-Q3
4265,DG,Consumer Services,2013-03-25,Q4/2013,-0.0284575981787,0.068,9709230.0,2013-Q4
4266,DG,Consumer Services,2013-06-04,Q1/2014,-0.0212,-0.003,14081680.0,2014-Q1
4267,DGX,Health Care,1999-07-16,Q2/1999,-0.00497593795262,0.028,95485.0,1999-Q2
4268,DGX,Health Care,2000-04-24,Q1/2000,0.00466988859097,0.005,1805544.0,2000-Q1
4269,DGX,Health Care,2000-07-24,Q2/2000,0.0143386757888,0.004,1062541.0,2000-Q2
4270,DGX,Health Care,2000-10-19,Q3/2000,0.0101008477382,0.009,2016533.0,2000-Q3
4271,DGX,Health Care,2001-01-29,Q4/2000,-0.00220309232596,-0.001,985369.0,2000-Q4
4272,DGX,Health Care,2001-04-23,Q1/2001,-0.0077637187959,0.028,1890584.987,2001-Q1
4273,DGX,Health Care,2001-07-23,Q2/2001,-0.0195576881237,0.022,640923.0,2001-Q2
4274,DGX,Health Care,2002-01-28,Q4/2001,-0.0111745451777,0.017,852601.0,2001-Q4
4275,DGX,Health Care,2002-07-22,Q2/2002,-0.0459724840334,0.02,5051813.0,2002-Q2
4276,DGX,Health Care,2003-07-22,Q2/2003,0.00117615591211,-0.002,11621338.0,2003-Q2
4277,DGX,Health Care,2003-10-21,Q3/2003,0.0236154212145,0.011,8263558.0,2003-Q3
4278,DGX,Health Care,2004-10-25,Q3/2004,0.00377669734329,-0.019,1391600.0,2004-Q3
4279,DGX,Health Care,2005-01-27,Q4/2004,0.0527472944931,-0.005,4247577.0,2004-Q4
4280,DGX,Health Care,2005-07-25,Q2/2005,-0.0121728203453,-0.001,642324.0,2005-Q2
4281,DGX,Health Care,2005-10-20,Q3/2005,0.0161833007423,-0.025,1805245.0,2005-Q3
4282,DGX,Health Care,2006-01-26,Q4/2005,-0.011540858922,0.065,2296836.0,2005-Q4
4283,DGX,Health Care,2006-04-20,Q1/2006,-0.0302282123709,0.08,4123477.0,2006-Q1
4284,DGX,Health Care,2006-07-24,Q2/2006,0.00475438593417,0.041,2032493.0,2006-Q2
4285,DGX,Health Care,2006-10-19,Q3/2006,0.00549646207148,0.052,3095888.0,2006-Q3
4286,DGX,Health Care,2007-04-19,Q1/2007,0.00519093952821,-0.086,3654184.0,2007-Q1
4287,DGX,Health Care,2007-07-24,Q2/2007,0.00247904371687,0.042,5931064.0,2007-Q2
4288,DGX,Health Care,2007-10-24,Q3/2007,-0.0269532134694,0.005,3282494.0,2007-Q3
4289,DGX,Health Care,2008-02-21,Q4/2007,-0.0317990198773,0.012,6727955.0,2007-Q4
4290,DGX,Health Care,2008-04-21,Q1/2008,0.0341774208265,0.017,3847087.0,2008-Q1
4291,DGX,Health Care,2008-07-22,Q2/2008,0.0,0.055,5468320.0,2008-Q2
4292,DGX,Health Care,2008-10-21,Q3/2008,0.00559154241017,0.041,3552533.0,2008-Q3
4293,DGX,Health Care,2009-01-26,Q4/2008,0.0113397889748,0.072,4705603.0,2008-Q4
4294,DGX,Health Care,2009-04-21,Q1/2009,0.0185178897076,0.074,3747540.718,2009-Q1
4295,DGX,Health Care,2009-07-21,Q2/2009,-0.0172799581583,0.055,2986647.0,2009-Q2
4296,DGX,Health Care,2009-10-20,Q3/2009,-0.022585659984,0.06,2427846.0,2009-Q3
4297,DGX,Health Care,2010-01-25,Q4/2009,0.00436632007562,0.015,3846748.0,2009-Q4
4298,DGX,Health Care,2010-04-21,Q1/2010,-0.00803825098746,-0.026,4742545.0,2010-Q1
4299,DGX,Health Care,2010-07-21,Q2/2010,0.00258420441347,0.004,5238672.0,2010-Q2
4300,DGX,Health Care,2010-10-20,Q3/2010,-0.0608563355792,0.057,5992811.0,2010-Q3
4301,DGX,Health Care,2011-01-25,Q4/2010,0.0270236121876,0.069,4660206.0,2010-Q4
4302,DGX,Health Care,2011-04-20,Q1/2011,-0.0178002747646,0.004,4107944.0,2011-Q1
4303,DGX,Health Care,2011-07-20,Q2/2011,-0.0182489253352,0.01,4674027.0,2011-Q2
4304,DGX,Health Care,2012-01-24,Q4/2011,0.0326435172611,0.175,4767554.0,2011-Q4
4305,DGX,Health Care,2012-04-18,Q1/2012,-0.0264849817638,0.051,1873734.0,2012-Q1
4306,DGX,Health Care,2012-07-19,Q2/2012,0.0160050662053,0.003,2410788.0,2012-Q2
4307,DGX,Health Care,2012-10-17,Q3/2012,-0.0417533821052,0.006,3368977.0,2012-Q3
4308,DGX,Health Care,2013-01-23,Q4/2012,0.00586542467243,-0.027,3747357.0,2012-Q4
4309,DGX,Health Care,2013-04-17,Q1/2013,-0.0110273302572,-0.142,3654740.0,2013-Q1
4310,DGX,Health Care,2013-07-18,Q2/2013,-0.00840336134454,-0.025,4186259.0,2013-Q2
4311,DHI,Capital Goods,1999-04-20,Q2/1999,-0.0364322022321,0.025,737449.682,1999-Q2
4312,DHI,Capital Goods,1999-07-20,Q3/1999,-0.0146529710648,0.008,864088.0,1999-Q3
4313,DHI,Capital Goods,1999-11-09,Q4/1999,-0.0715724810576,0.012,1315386.0,1999-Q4
4314,DHI,Capital Goods,2000-07-14,Q3/2000,-0.0132123503157,0.012,455020.0,2000-Q3
4315,DHI,Capital Goods,2000-11-10,Q4/2000,-0.0386990026822,0.015,580101.0,2000-Q4
4316,DHI,Capital Goods,2001-01-19,Q1/2001,-0.104489523788,0.003,3370938.0,2001-Q1
4317,DHI,Capital Goods,2001-04-18,Q2/2001,-0.0233341600529,0.011,5856354.0,2001-Q2
4318,DHI,Capital Goods,2001-07-19,Q3/2001,0.00741326167707,0.021,8678539.0,2001-Q3
4319,DHI,Capital Goods,2002-01-22,Q1/2002,0.00501623063844,0.054,3518315.0,2002-Q1
4320,DHI,Capital Goods,2002-04-22,Q2/2002,-0.00518580064751,0.068,8201491.0,2002-Q2
4321,DHI,Capital Goods,2002-07-22,Q3/2002,-0.0227152449798,0.013,7168361.0,2002-Q3
4322,DHI,Capital Goods,2002-11-12,Q4/2002,-0.0272732296189,0.027,6504480.0,2002-Q4
4323,DHI,Capital Goods,2003-01-16,Q1/2003,0.0167597899967,0.046,4548021.0,2003-Q1
4324,DHI,Capital Goods,2003-04-16,Q2/2003,-0.0044643281086,0.05,2079761.0,2003-Q2
4325,DHI,Capital Goods,2003-07-16,Q3/2003,0.00493621971995,0.025,6615220.0,2003-Q3
4326,DHI,Capital Goods,2003-11-12,Q4/2003,0.0286891723399,0.092,2470575.0,2003-Q4
4327,DHI,Capital Goods,2004-01-21,Q1/2004,0.0315262728386,0.12,4967638.0,2004-Q1
4328,DHI,Capital Goods,2004-07-21,Q3/2004,-0.0291073926393,0.139,3455488.0,2004-Q3
4329,DHI,Capital Goods,2004-11-10,Q4/2004,-0.0275223716821,0.197,4381090.0,2004-Q4
4330,DHI,Capital Goods,2005-01-20,Q1/2005,-0.0441467711331,0.073,4160388.0,2005-Q1
4331,DHI,Capital Goods,2005-04-19,Q2/2005,0.0434160005694,0.125,5011273.041,2005-Q2
4332,DHI,Capital Goods,2005-07-21,Q3/2005,-0.0192169102158,0.099,4896515.0,2005-Q3
4333,DHI,Capital Goods,2005-11-16,Q4/2005,-0.00602415888287,0.165,5270714.0,2005-Q4
4334,DHI,Capital Goods,2006-01-19,Q1/2006,-0.028994157551,0.031,3382734.0,2006-Q1
4335,DHI,Capital Goods,2006-04-18,Q2/2006,0.033940121589,-0.007,6181022.51,2006-Q2
4336,DHI,Capital Goods,2006-07-20,Q3/2006,-0.0398273945447,-0.086,6761950.0,2006-Q3
4337,DHI,Capital Goods,2007-01-23,Q1/2007,0.0223393635412,0.016,10294082.0,2007-Q1
4338,DHI,Capital Goods,2007-04-19,Q2/2007,0.0263384239951,0.013,5347538.0,2007-Q2
4339,DHI,Capital Goods,2007-11-20,Q4/2007,-0.000871723928822,0.35,17180988.83,2007-Q4
4340,DHI,Capital Goods,2008-02-07,Q1/2008,0.0372181043999,-0.047,18005862.0,2008-Q1
4341,DHI,Capital Goods,2008-05-06,Q2/2008,0.0983059656417,-2.478,12666840.0,2008-Q2
4342,DHI,Capital Goods,2008-08-05,Q3/2008,0.0154447683772,-0.567,9613040.229,2008-Q3
4343,DHI,Capital Goods,2008-11-25,Q4/2008,0.350477776537,0.47,22104326.0,2008-Q4
4344,DHI,Capital Goods,2009-02-03,Q1/2009,0.159127500898,0.33,19258769.0,2009-Q1
4345,DHI,Capital Goods,2009-05-04,Q2/2009,0.0880406603902,0.008,11040932.394,2009-Q2
4346,DHI,Capital Goods,2009-08-04,Q3/2009,0.0706160572701,0.042,14346072.0,2009-Q3
4347,DHI,Capital Goods,2009-11-20,Q4/2009,-0.0915463484173,-0.046,36618660.0,2009-Q4
4348,DHI,Capital Goods,2010-02-02,Q1/2010,0.0351835521589,-0.103,28527858.0,2010-Q1
4349,DHI,Capital Goods,2010-04-30,Q2/2010,-0.0232685331339,0.036,14805861.0,2010-Q2
4350,DHI,Capital Goods,2010-08-03,Q3/2010,-0.0561571066319,0.08,11875432.0,2010-Q3
4351,DHI,Capital Goods,2011-11-11,Q4/2011,0.0177607017289,0.009,12133666.0,2011-Q4
4352,DHI,Capital Goods,2012-01-27,Q1/2012,0.011956778249,0.047,11028806.0,2012-Q1
4353,DHI,Capital Goods,2012-04-23,Q2/2012,-0.0339977621067,0.095,17959702.0,2012-Q2
4354,DHI,Capital Goods,2012-07-27,Q3/2012,-0.0260263003746,0.03,12809520.0,2012-Q3
4355,DHI,Capital Goods,2012-11-12,Q4/2012,-0.086115216286,0.009,14367090.0,2012-Q4
4356,DHI,Capital Goods,2013-01-29,Q1/2013,0.0705935251799,0.059,21170505.0,2013-Q1
4357,DHI,Capital Goods,2013-04-26,Q2/2013,0.0250385208012,0.126,14050129.0,2013-Q2
4358,DHR,Capital Goods,1998-07-16,Q2/1998,0.00704874528609,0.003,891937.138,1998-Q2
4359,DHR,Capital Goods,1998-10-15,Q3/1998,-0.00401536423105,0.003,1224512.592,1998-Q3
4360,DHR,Capital Goods,1999-01-28,Q4/1998,-0.0104330079047,0.0,426040.46,1998-Q4
4361,DHR,Capital Goods,2000-01-28,Q4/1999,0.018051392915,0.002,2895490.089,1999-Q4
4362,DHR,Capital Goods,2000-10-19,Q3/2000,0.0148989482213,0.005,3112173.0,2000-Q3
4363,DHR,Capital Goods,2001-01-24,Q4/2000,-0.0039682796569,0.002,2679762.0,2000-Q4
4364,DHR,Capital Goods,2001-07-19,Q2/2001,0.00937761491185,0.001,1282482.0,2001-Q2
4365,DHR,Capital Goods,2003-01-30,Q4/2002,-0.019615212174,0.006,4566833.0,2002-Q4
4366,DHR,Capital Goods,2003-04-17,Q1/2003,0.0452144388194,0.002,6728276.0,2003-Q1
4367,DHR,Capital Goods,2003-10-16,Q3/2003,-0.000748749133626,0.005,4416955.0,2003-Q3
4368,DHR,Capital Goods,2004-01-29,Q4/2003,-0.00111461590877,0.006,6792856.0,2003-Q4
4369,DHR,Capital Goods,2005-01-27,Q4/2004,0.00549548545313,0.008,3089058.0,2004-Q4
4370,DHR,Capital Goods,2005-07-21,Q2/2005,0.0358184201375,0.001,6139015.0,2005-Q2
4371,DHR,Capital Goods,2005-10-20,Q3/2005,-0.0444032361548,0.004,11415164.0,2005-Q3
4372,DHR,Capital Goods,2006-01-26,Q4/2005,-0.000183162259783,0.006,3402099.0,2005-Q4
4373,DHR,Capital Goods,2006-04-20,Q1/2006,-0.0233660673908,0.011,3638195.0,2006-Q1
4374,DHR,Capital Goods,2006-07-20,Q2/2006,-0.0170291058857,0.017,6686132.0,2006-Q2
4375,DHR,Capital Goods,2006-10-19,Q3/2006,0.00256595277954,0.015,2710830.0,2006-Q3
4376,DHR,Capital Goods,2007-04-19,Q1/2007,-0.00251750941945,0.003,3353735.0,2007-Q1
4377,DHR,Capital Goods,2007-07-19,Q2/2007,-0.00114329170381,0.005,6403989.0,2007-Q2
4378,DHR,Capital Goods,2007-10-18,Q3/2007,0.0181307819445,0.016,2619784.0,2007-Q3
4379,DHR,Capital Goods,2008-01-24,Q4/2007,-0.0329261802396,0.001,7847865.0,2007-Q4
4380,DHR,Capital Goods,2008-04-17,Q1/2008,0.00270651532052,0.002,16046044.0,2008-Q1
4381,DHR,Capital Goods,2008-07-17,Q2/2008,0.0303595336168,0.014,11517127.0,2008-Q2
4382,DHR,Capital Goods,2008-10-16,Q3/2008,0.0677016592132,0.008,9535321.0,2008-Q3
4383,DHR,Capital Goods,2009-01-26,Q4/2008,0.0498143482547,0.029,10887822.0,2008-Q4
4384,DHR,Capital Goods,2009-07-23,Q2/2009,-0.0136812328533,-0.003,10635858.0,2009-Q2
4385,DHR,Capital Goods,2010-04-22,Q1/2010,0.0129529177847,0.032,9778815.0,2010-Q1
4386,DHR,Capital Goods,2010-10-21,Q3/2010,0.0209413684248,0.049,5977425.0,2010-Q3
4387,DHR,Capital Goods,2011-04-21,Q1/2011,-0.0263344437629,0.041,4405524.0,2011-Q1
4388,DHR,Capital Goods,2011-07-21,Q2/2011,0.0123578345105,0.02,7804958.0,2011-Q2
4389,DHR,Capital Goods,2011-10-20,Q3/2011,0.021176241929,0.026,4063941.0,2011-Q3
4390,DHR,Capital Goods,2012-01-31,Q4/2011,0.00650740070505,0.027,3917591.0,2011-Q4
4391,DHR,Capital Goods,2012-04-19,Q1/2012,-0.00544484414275,0.024,5875091.0,2012-Q1
4392,DHR,Capital Goods,2012-07-19,Q2/2012,0.00313804242743,0.005,6966247.0,2012-Q2
4393,DHR,Capital Goods,2012-10-18,Q3/2012,0.00131090848396,-0.016,13057589.0,2012-Q3
4394,DHR,Capital Goods,2013-01-29,Q4/2012,0.0200563719545,0.014,3967645.0,2012-Q4
4395,DHR,Capital Goods,2013-04-18,Q1/2013,0.00103561300523,-0.015,8056204.0,2013-Q1
4396,DHR,Capital Goods,2013-07-18,Q2/2013,-0.00455882352941,0.005,5076030.0,2013-Q2
4397,DIS,Consumer Services,1999-04-21,Q2/1999,0.0152089472033,-0.012,5959453.924,1999-Q2
4398,DIS,Consumer Services,1999-11-04,Q4/1999,0.011170415066,-0.002,13659212.0,1999-Q4
4399,DIS,Consumer Services,2000-02-09,Q1/2000,0.00857674008255,-0.071,6899418.0,2000-Q1
4400,DIS,Consumer Services,2000-08-03,Q3/2000,0.0236480591497,0.012,4562085.0,2000-Q3
4401,DIS,Consumer Services,2001-02-06,Q1/2001,0.0131424829264,0.025,10033459.0,2001-Q1
4402,DIS,Consumer Services,2001-04-24,Q2/2001,-0.0287641301814,0.031,6560552.0,2001-Q2
4403,DIS,Consumer Services,2002-01-31,Q1/2002,-0.0177559195396,0.035,10051490.0,2002-Q1
4404,DIS,Consumer Services,2002-08-01,Q3/2002,-0.0338308259968,-0.002,9164678.0,2002-Q3
4405,DIS,Consumer Services,2002-11-07,Q4/2002,-0.034220297412,-0.018,9784019.0,2002-Q4
4406,DIS,Consumer Services,2003-01-30,Q1/2003,-0.0463045950104,0.017,7063662.0,2003-Q1
4407,DIS,Consumer Services,2003-05-01,Q2/2003,0.0,0.001,8257430.0,2003-Q2
4408,DIS,Consumer Services,2003-11-20,Q4/2003,0.0066431073969,0.014,7874606.0,2003-Q4
4409,DIS,Consumer Services,2004-02-11,Q1/2004,-0.0089550667784,0.109,115176291.5,2004-Q1
4410,DIS,Consumer Services,2004-05-12,Q2/2004,0.00565402296025,0.058,9517296.0,2004-Q2
4411,DIS,Consumer Services,2004-08-10,Q3/2004,0.0222926169527,0.041,9088687.0,2004-Q3
4412,DIS,Consumer Services,2004-11-18,Q4/2004,0.0,0.014,6173035.0,2004-Q4
4413,DIS,Consumer Services,2005-01-31,Q1/2005,-0.00728605235854,0.058,6834572.0,2005-Q1
4414,DIS,Consumer Services,2005-05-11,Q2/2005,-0.0126023552079,0.007,11094997.0,2005-Q2
4415,DIS,Consumer Services,2006-02-06,Q1/2006,-0.00872740069502,0.042,12267263.0,2006-Q1
4416,DIS,Consumer Services,2006-05-09,Q2/2006,0.0235690106318,0.049,17510575.0,2006-Q2
4417,DIS,Consumer Services,2006-08-09,Q3/2006,-0.0399991131836,0.065,18615369.8,2006-Q3
4418,DIS,Consumer Services,2007-02-07,Q1/2007,0.00452480250604,0.083,11623148.0,2007-Q1
4419,DIS,Consumer Services,2007-05-08,Q2/2007,0.0105058223942,0.066,15866023.0,2007-Q2
4420,DIS,Consumer Services,2007-08-01,Q3/2007,0.0294996425783,0.015,15179708.0,2007-Q3
4421,DIS,Consumer Services,2008-02-05,Q1/2008,-0.0261372595123,0.112,18007833.0,2008-Q1
4422,DIS,Consumer Services,2008-05-06,Q2/2008,0.0101676557673,0.068,13888800.0,2008-Q2
4423,DIS,Consumer Services,2008-07-30,Q3/2008,0.0128045496798,0.016,17936788.0,2008-Q3
4424,DIS,Consumer Services,2008-11-06,Q4/2008,-0.0518018518107,-0.061,21113838.0,2008-Q4
4425,DIS,Consumer Services,2009-02-03,Q1/2009,0.0217836685203,-0.096,23532031.0,2009-Q1
4426,DIS,Consumer Services,2009-11-12,Q4/2009,-0.0112252629462,0.054,16043994.0,2009-Q4
4427,DIS,Consumer Services,2010-02-09,Q1/2010,-0.00100214745884,0.09,12568767.0,2010-Q1
4428,DIS,Consumer Services,2010-05-11,Q2/2010,0.00591194377189,0.026,18422813.0,2010-Q2
4429,DIS,Consumer Services,2010-08-10,Q3/2010,0.0100301532792,0.083,11374279.0,2010-Q3
